key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
132,"召喚出寵物「迷你塔塔露」。<hex:02100103>塔塔露的小金庫，閃閃金幣無數。","模仿拂曉血盟永遠的接待員所製作的魔法人偶。塔塔露本身還兼任血盟的財務管理員，雖然人偶是她親自找上雕金匠公會委託製作的，不過這絕對不是私用公款！做這些人偶都是為了向提供情報的商人們表示感謝！","渡渡鳥的大眼珠<hex:02100103>軟糊怪的血糊糊<hex:02100103>食人魔的腸子<hex:02100103>一二三四五<hex:02100103>　　　——塔塔露","特製藥茶","令範圍內我方寵物的防禦力增加10。當該寵物為「玩偶」類型時，防禦力增加30。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",35,25,3,False,True,False,False,False,3
133,"召喚出寵物「迷你西德」。<hex:02100103>鬍子才是成熟男人的標誌。","模仿天才機械師西德所製作的魔法人偶。由加隆德煉鐵廠的代理廠長親自設計並販賣的商品。由於非常暢銷，導致廠裡人都覺得「這東西比廠長還能掙錢吧」。","企業號……<hex:02100103>那裡有我的位置……<hex:02100103>我必須要回去……<hex:02100103>　　　　　　——西德","魔導陷阱","設定陷阱。10秒後可通過點擊發動陷阱按鈕起爆。對範圍內的敵人造成180攻擊力的傷害。",70,70,4,False,True,False,False,False,2
134,"召喚出寵物「獨角幼獸」。<hex:02100103>獨角獸的幼崽，只會親近心靈純潔的人。","獨角獸的幼崽，被飼養在伊修加德教皇廳的庭院裡。額頭上的角內蘊含力量，可以用來淨化儀式用的聖水。冒險者攻入教皇廳時，它決定趁亂脫逃，去見識一下更廣闊的世界。","好像是叫……獨角獸？<hex:02100103>我只見過一次，它太漂<hex:02100103>亮了。<hex:02100103>　　　　　　——梅拉娜","天角","令範圍內我方寵物的移動速度提高35%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",35,30,3,False,True,False,False,False,3
135,"召喚出寵物「袞杜玩偶」。<hex:02100103>看上去很有分量，實際上很輕。","模仿瓦努族外形的魔法人偶。美豔的袞杜族的咒法師操縱圖騰進行一種詭異的儀式創造出了它。為了再現瓦努族那曼妙的身材，他們可是下了一番苦心。","這真是、這真是，令人驚訝的<hex:02100103>寶貝……比那些用魔法操縱的<hex:02100103>圖騰更黑，更硬，更強大！<hex:02100103>　　　　　　　　——亞努瓦努","美豔的太陽之舞","令使用特殊技點數的寵物的攻擊力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒",35,30,2,False,True,True,False,False,3
136,"召喚出寵物「小小阿托莫斯」。<hex:02100103>別看它體型小，吸引力可不遜色於本體。","小小的阿托莫斯，在寶箱裡找到它時它還是個抽搐的肉片。隨便餵了它點有營養的素材沒想到它竟然長大了。只要是冒險者扔的東西它都會吸走，吸引力不可小覷！","喂！人類！我想問問你，<hex:02100103>你們人類平時都吃些什麼？<hex:02100103>　　　　　　——特·伊斯拉","氣旋","無效化「玩偶」類型的寵物對範圍內我方寵物的攻擊。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒",35,65,3,True,False,False,False,False,3
137,"召喚出寵物「貓頭小鷹」。<hex:02100103>梟的幼鳥。聽說興趣是讀書。","梟的幼鳥，作為鏡騎士型合成生物的材料被展示在博物戰艦裡。由於受到了品種改良，它十分聰明，喜歡讀書。最近它的愛讀物是八卦雜誌«渡鴉周刊»。","每期«渡鴉周刊»我都有看。<hex:02100103>　　　　　　——弗弗茶","讀書","將召喚寵物的複唱時間縮短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",55,50,4,False,True,True,False,False,9
138,"召喚出寵物「醜小鴨」。<hex:02100103>自稱白天鵝的幼鳥。不論做什麼事都小心翼翼。","自稱白天鵝的幼鳥。出生於瓦努族的神域不獲島，因忍受不了壞心眼的兄弟姐妹的欺負而決心踏上旅途。不過由於它飛不起來，只能讓冒險者保護它。不論做什麼事都小心翼翼，十分慎重。","既然是我們公會的一員，<hex:02100103>就絕不允許半途而廢。<hex:02100103>就算是趕鴨子上架，也<hex:02100103>要讓你成為能獨當一面<hex:02100103>的人。<hex:02100103>　　　　——赫·納恩薩","無妄之災","對範圍內的敵人造成230攻擊力的傷害。",40,60,3,False,False,False,True,False,1
139,"召喚出寵物「風箏小貓」。<hex:02100103>風箏貓的幼崽。也不知它到底是貓是鳥。","風箏貓的幼崽，在索姆阿爾靈峰的山裡迷了路，被冒險者收養。雖然身後的翅膀怎麼看都像是背上去的，但只要想去拿下來它就會十分不開心。也有人說它其實是下級妖異……","菜都乾癟得可憐……如<hex:02100103>同淋濕了的風箏貓一樣。<hex:02100103>嗯……怎麼辦呢……<hex:02100103>　　　　　　——古努瓦努","貓貓踢","對範圍內的敵人造成90攻擊力的傷害，並且讓其增加「動物」類型的弱點。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",30,40,3,False,False,True,True,False,1
140,"召喚出寵物「發條推車」。<hex:02100103>小小的手推車。","小小的發條手推車。本是園藝工公會為獎勵基薩爾野菜大賽的獲勝者，而向古橡大堂訂製的獎品，但由於其亂丟野菜遭到非議，現在已被回收在倉庫裡壓箱底。","如果再不為他們補給食<hex:02100103>材，騎兵們可能就要啃<hex:02100103>基薩爾野菜了。<hex:02100103>　　　　　　——巴吉勒","玩具的蔬菜","令範圍內我方寵物的防禦力增加10。當該寵物為「機件」類型時，防禦力增加30。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",35,40,3,False,True,False,False,False,3
141,"召喚出寵物「小熊貓」。<hex:02100103>小熊貓的幼崽。雙腿站立是它的拿手好戲。","小熊貓的幼崽，這種動物本應棲息在北洲的南部和東洲邊境地區的山嶽地帶，可不知為什麼它們出現在了龍巢裡。也許是飛往東方的龍族帶回來的。總而言之，雙腿站立是它的拿手好戲。","這就是龍巢！<hex:02100103>尼德霍格，快快現身吧！<hex:02100103>　　　　　——埃斯蒂尼安","站起來","對敵人的防禦盾造成70%的傷害。對已被破壞的防禦盾無效。",95,50,4,False,True,False,False,False,8
142,"召喚出寵物「63頁」。<hex:02100103>書中封印著什麼東西，真相無人知曉……","迦巴勒幻想圖書館裡收藏的書籍。第63頁中不知被魔法封印著什麼東西。不過，之所以被指定為禁書，並不光是因為它裡面封印著異物，更是因為其內容十分的……忽悠人。","這本書是……這是被教<hex:02100103>皇廳指定為禁書的異端<hex:02100103>之書啊！<hex:02100103>　　　　　——厄讓努瓦","嚴禁發行","對範圍內的敵人造成90攻擊力的傷害。",30,35,1,False,True,True,False,True,1
143,"召喚出寵物「鐵小人」。<hex:02100103>那一天，人類嘗到了被鐵小人支配的恐懼。","迷你鐵巨人，聽說是飛空艇在自動航行時，操縱人偶太閒了，就一點點造出了這個作品。 但由於它做得太專注，以至於開過了頭都沒發現。最後只得把鐵小人作為發現的成果上繳國家。","可惡的鐵巨人！看我最<hex:02100103>後一擊！<hex:02100103>　　　　　——帕帕力莫","嘎嗚","令使用特殊技點數的寵物的攻擊力增加60。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",35,45,3,False,False,True,False,False,3
144,"召喚出寵物「獅鷲寶寶」。<hex:02100103>獅鷲的幼崽。總有一天能翱翔於碧空。","獅鷲的幼崽，相傳百家兵團的怪物獵人在討伐巨大獅鷲時發現了這頭幼獸。由於它的眼神真摯又可愛，不禁動了惻隱之心將其帶回了家。現在正在為它尋找飼主。","就像在空中瞄準了獵物<hex:02100103>的獅鷲一樣，擺個姿勢<hex:02100103>帥氣地為你加油！<hex:02100103>　　　　　——古努瓦努","揚羽迴避","無效化「玩偶」類型的寵物對範圍內我方寵物的攻擊。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒",65,45,3,False,False,False,False,False,3
145,"召喚出寵物「迷你冰之巫女」。<hex:02100103>字面意義上的高冷。","模仿伊塞勒的外形所製作的魔法人偶。異端者為了拉攏新人也是拼了老命，竟然把他們的領導冰之巫女給做成了人偶。然而千辛萬苦做好後，不幸被伊塞勒本人發現，只得停止對外發放。","我們已被眾神所拋棄，<hex:02100103>只有昔日的聖女能夠為<hex:02100103>我們帶來救贖！<hex:02100103>　　——冰之巫女伊塞勒","寒冰的幻想","令範圍內的敵人止步。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒",55,60,2,True,False,False,True,False,4
146,"召喚出寵物「格斯塔拉」。<hex:02100103>威風凜凜，皇家風範。附帶高貴的血統證書。","威風凜凜，皇家風範，原本只是一隻小野狗，但由於其颯爽的身姿有如皇帝一般，不知從什麼時候起，它也有了血統證書。再將斗篷往它身上一披……天啊，簡直太有皇帝範兒了。","我身為皇帝，肩負著征<hex:02100103>服所有蠻神的使命。即<hex:02100103>使要消滅一部分蠻族也<hex:02100103>在所不惜。<hex:02100103>——瓦厲斯·佐斯·加爾烏斯","皇帝的威嚴","無效化「魔物」類型的寵物對使用特殊技點數的寵物的攻擊。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",45,45,3,False,False,False,True,False,3
147,"召喚出寵物「7號蒸汽小戰車」。<hex:02100103>蒸汽驅動的騎乘用戰鬥機甲。","科學家組織青藍之手為開發新武器7號哥布林戰車而製作的迷你樣機。乘風馳騁，野心無限！","青藍之手　是哥布們的<hex:02100103>敵人！青藍之手　也是<hex:02100103>你的敵人！<hex:02100103>　　　——塔普克里克斯","蒸氣炮","對距離最近的敵方萌寵之門造成60%的傷害。對已被破壞的萌寵之門無效。",30,70,2,False,True,True,False,False,8
148,"召喚出寵物「皇家貝希摩斯寶寶」。<hex:02100103>哼哼叫的小野獸，附帶可疑的血統證書。","據說是傳說中的魔獸凱撒貝希摩斯的幼崽。被百家兵團的怪物獵人抓走後，不僅享受著皇家待遇，還穿上了棉衣。其實並沒有人知道它的真實身份。","這、這是……這種硬度……<hex:02100103>看樣子連魔獸貝希摩斯的爪<hex:02100103>子都能抵擋！<hex:02100103>　　　　　　——布蘭修提爾","雄吼","令使用特殊技點數的寵物的攻擊力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒",40,55,2,False,True,True,False,False,3
149,"召喚出寵物「追蹤系統」。<hex:02100103>古代亞拉戈文明的浮空系統，不過它並幫不了路癡。","古代亞拉戈文明的浮空系統，將停止運轉的導航系統移植到新的系統裝置上得來。為了完成魏吉的心願，帶著它去各地旅行。不過它並不能為冒險者帶路。","魏吉，我們公司的社訓<hex:02100103>是什麼？<hex:02100103>　　　——西德·加隆德","重力場","對範圍內的敵人造成60攻擊力的傷害，並且令敵人的移動速度降低70%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",60,25,3,True,False,False,False,False,1
150,"召喚出寵物「迷你夕霧」。<hex:02100103>再也沒有面具來遮擋她的美貌。","模仿夕霧的外形所製作的魔法人偶。在喪靈鐘開拓團工作的某多瑪出身的人偶師，受艾歐澤亞魔法人偶所啟發而製作的。這位老練人偶師的口頭禪是「人偶的容貌是靈魂所在」，而他製作的這個人偶也是完全再現出了夕霧小姐的美貌。","不管在哪一片土地上，懷抱<hex:02100103>著同一理想的人們的身影<hex:02100103>都是同樣美麗呢……<hex:02100103>　　　　　　　　　——夕霧","小小藥水","令範圍內我方寵物的攻擊力增加20。當該寵物為「玩偶」類型時，攻擊力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",55,50,2,False,True,False,True,False,3
151,"召喚出寵物「橄欖寶石獸」。<hex:02100103>人工製作的寶石獸，內部裝有橄欖石。","模仿寶石獸製作的魔法人偶。嘗過被自己召喚出的寶石獸所背叛的苦頭，塔塔露決心製造一個忠於自己的部下，因此向雕金匠公會下了訂單製作。值得一提的是，該寶石獸的外觀是塔塔露自己縫製的。","媽呀！魔物！上！我的<hex:02100103>奴僕寶石獸！清除掉一<hex:02100103>切擋路的敵人！<hex:02100103>　　　　　　——塔塔露","吹飛","擊退範圍內的敵人。",65,45,3,False,False,True,True,False,9
152,"召喚出寵物「金綠寶石獸」。<hex:02100103>人工製作的寶石獸，內部裝有金綠寶石。","模仿寶石獸製作的魔法人偶。塔塔露最終還是沒能召喚出黃寶石獸，為製造一個忠於自己的部下，她向雕金匠公會下了訂單製作。不過由於外形是布製的，所以比真的黃寶石獸還要弱。","嚕嚕嚕～嚕嚕嚕～閃亮<hex:02100103>的寶石獸　全是我的俘<hex:02100103>虜～反抗我的敵人　全<hex:02100103>都被我清除～<hex:02100103>　　　　　　——塔塔露","硬化","令使用特殊技點數的寵物的防禦力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",20,30,2,False,False,False,False,False,3
