key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
468,"製作委託：贈給義勇兵的耳飾","我們鬼哭隊第五槍隊為了向志願當義勇兵的年輕人表達謝意，計劃贈其耳飾。希望擅長製造符合年輕人喜好的耳飾的師傅能夠積極協助我們。",13,6,8,2,20,0,1,0,129,129,False,12,170,0,56,80012,917556,True,0,1,42000,242,71,18,5,2257677,110006,True,0,14
469,"批發委託：贈給義勇兵的戒指","我們鬼哭隊第五槍隊計劃向志願守衛石場水車的義勇兵發送戒指。為了起到團結的作用，希望擅長量產相同款式戒指的師傅能夠積極協助我們。",13,6,8,2,20,0,1,0,129,129,False,12,170,0,56,80012,917557,True,0,1,26230,242,71,26,5,2257677,110006,True,0,14
470,"製作委託：羚羊角咒杖","烏爾達哈的貿易商人向我們兜售防禦時必要的物資，但他有一個交換條件，那就是拿黑衣森林的特產和他換。請用森林裡羚羊的角為我們製作咒杖。",13,6,8,2,20,0,1,0,129,129,False,12,170,0,56,80012,917558,True,0,1,20830,243,71,18,5,2257677,110006,True,0,14
471,"製作委託：面向船員的戒指","我現在正準備在利姆薩·羅敏薩擴展生意，收集能在當地賣得好的商品。因為那座城市有很多船員，我想銀製的飾品應該能大賣吧。希望能夠有人提供銀閃閃的戒指。",118,6,8,3,25,0,1,0,51,51,False,12,170,0,51,80013,917865,True,0,1,48110,247,72,18,5,4067692,110038,True,0,14
472,"籌集委託：獻給法師的戒指","我們鬼哭隊第五槍隊為了向每天都盡心盡責的法師表達謝意，計劃獻其戒指。希望能夠有人提供我們鑲有閃著紫色光輝的螢石戒指。",13,6,8,3,25,0,1,0,129,129,False,12,170,0,56,80013,917866,True,0,1,48110,210,72,19,5,2257677,110019,True,0,14
473,"批發委託：手抄本作業用的眼鏡","成功和納爾札爾教團簽訂了批發合約。納爾札爾教團為了將保有的貴重書籍留給後世，現在正進行手抄本的作業。為了保證作業的精度，希望能夠有人提供大量具有放大功能的特殊眼鏡。",118,6,8,3,25,0,1,0,51,51,False,12,170,0,51,80013,917867,True,0,1,62390,618,72,26,5,4067692,110038,True,0,14
474,"製作委託：表彰優勝者的項鏈","我們鬼哭隊第五槍隊對志願當義勇兵的年輕人進行槍術輔導。這次計劃舉辦槍術比賽，以此驗收鍛鍊的成果。希望能夠有人提供作為優勝者禮品的項鏈。",13,6,8,2,25,0,1,0,129,129,False,12,170,0,56,80012,917868,True,0,1,48110,248,73,18,5,2257677,110019,True,0,14
475,"製作委託：美麗耀眼的寶石飾品","我等鬼哭隊第五槍隊正計劃大規模取締盜賊，準備讓隊員假扮成富商引蛇出洞。但變裝所用的珠寶飾品卻不夠了。請為我們提供美麗耀眼的飾品。",13,6,8,2,25,0,1,0,129,129,False,12,170,0,56,80012,917869,True,0,1,69330,404,73,18,5,2257677,110019,True,0,14
476,"批發委託：籌集防衛費用的咒杖","我們鬼哭隊第五槍隊為了籌集防衛費，現和烏爾達哈的商人做買賣。因此需要大量的羚羊角製作的咒杖，希望有能力的師傅能夠積極協助我們。",13,6,8,2,25,0,1,0,129,129,False,12,170,0,56,80012,917870,True,0,1,52840,640,73,26,5,2257677,110019,True,0,14
477,"籌集委託：贈給吟遊詩人的頭冠","我的主人格格魯玖大人在之前召開的宴會中，對吟唱了美妙詩歌的吟遊詩人讚賞有加，並打算贈其配有大顆透綠柱石的銀製頭冠作為獎勵。希望有能力的師傅能夠積極協助。",113,6,8,3,30,0,1,0,206,206,False,12,170,0,32,80013,917871,True,0,1,129410,386,74,19,5,3999030,110031,True,0,14
478,"製作委託：出口用的角製戒指","儘管用骨、角製作的樸素寶石飾品不是很流行，但也有一定的需求量。在下次往格里達尼亞派遣商隊之前，需要確保角製戒指的庫存。希望有實力的雕金匠能夠積極響應。",118,6,8,3,30,0,1,0,51,51,False,12,170,0,51,80013,917872,True,0,1,49480,443,74,18,5,4067692,110038,True,0,14
479,"批發委託：孔雀石手鐲","聽說能夠察覺流行趨向的富豪格格魯玖，正在收集孔雀石製的寶石飾品。這種機會絕對不能錯過。在新的流行潮流到來之前，希望能夠有人提供大量的孔雀石手鐲。",118,6,8,3,30,0,1,0,51,51,False,12,170,0,51,80013,917873,True,0,1,89800,348,257,26,5,4067692,110038,True,0,14
480,"製作委託：專屬裁衣匠用的縫衣針","為了給舞女製作美麗的衣服，我的主人格格魯玖僱傭了專屬裁衣匠。為了能使手法熟練的裁衣匠能充分發揮本領，請為我們提供優質的縫衣針。",113,6,8,1,30,0,1,0,206,206,False,12,170,0,32,80011,917874,True,0,1,49480,296,75,18,5,3999030,110031,True,0,14
481,"製作委託：小貓貓的銀項環","我的主人格格魯玖大人想把銀製項環送給嬌氣的小貓貓。別想太多，請使用高純度的銀，製作出銀光閃閃的項環。",113,6,8,1,30,0,1,0,206,206,False,12,170,0,32,80011,917875,True,0,1,99780,404,75,18,5,3999030,110031,True,0,14
482,"批發委託：孔雀石耳飾","我的主人格格魯玖大人擅長捕捉商機。主人說，近期的烏爾達哈社交界將會開始流行孔雀石。因此在其價格上漲前，需要確保庫存量。希望能夠有人提供大量的孔雀石耳飾。",113,6,8,1,30,0,1,0,206,206,False,12,170,0,32,80011,917876,True,0,1,89800,348,258,26,5,3999030,110031,True,0,14
483,"籌集委託：異端審問官用的手鐲","領導伊修加德正教的教皇廳向我們訂了手鐲，用來送給新異端審問官作為禮物。海藍石代表了勇敢的意志，請製作鑲嵌了海藍石的手鐲。",122,6,8,3,35,0,1,0,385,385,False,12,170,0,63,80013,917967,True,0,1,133900,497,76,19,5,3643002,110062,True,0,14
484,"製作委託：秘銀戒指","東薩納蘭的秘銀礦脈迎來了秘銀熱，這同時也帶動了秘銀市場。抓住這個商機，我們需要秘銀製戒指。請手藝高超的雕金匠助我們一臂之力。",118,6,8,3,35,0,1,0,51,51,False,12,170,0,51,80013,917968,True,0,1,92920,466,76,18,5,4067692,110038,True,0,14
485,"批發委託：熱賣的咒杖","加雷馬帝國與蠻族勢力的威脅在逐日增加，因此對傭兵的需求也在增大。由於不少年輕人都去學習具有破壞力的咒術，咒杖的銷量也節節攀升。請對大量製作有自信的雕金匠來協助我們。",118,6,8,3,35,0,1,0,51,51,False,12,170,0,51,80013,917969,True,0,1,102070,359,259,26,5,4067692,110038,True,0,14
486,"製作委託：橄欖石首飾","橄欖石不光代表著信仰，還象徵夫婦圓滿。因此鑲有橄欖石的飾品一直都很受夫婦們歡迎。請為我們提供美麗的上等品，以銷往伊修加德。",122,6,8,2,35,0,1,0,385,385,False,12,170,0,63,80012,917970,True,0,1,133900,473,77,18,5,3643002,110062,True,0,14
487,"製作委託：防狼護身符","庫爾札斯地區的茫茫雪原中經常會有狼出沒。因此那裡的人有佩戴狼牙飾品防狼的習俗。請為我們提供狼牙項鏈。",122,6,8,2,35,0,1,0,385,385,False,12,170,0,63,80012,917971,True,0,1,92920,404,77,18,5,3643002,110062,True,0,14
488,"批發委託：伊修加德的寶石飾品","據聖典記載，伊修加德的建國英雄龍騎士哈爾德拉斯佩戴過秘銀耳飾。因而此耳飾在伊修加德十分流行。請為我們提供一定數量的秘銀耳環。",122,6,8,2,35,0,1,0,385,385,False,12,170,0,63,80012,917972,True,0,1,83630,424,260,26,5,3643002,110062,True,0,14
489,"籌集委託：紅珊瑚戒指","狄蘭達爾家向我們訂了很特別的寶石飾品。因為要送給伊修加德正教高級聖職者做禮物，所以請用在庫爾札斯難得一見的紅珊瑚製作紅珊瑚戒指。",123,6,8,3,40,0,1,0,402,402,False,12,170,0,63,80013,917973,True,0,1,70820,415,78,19,5,3643494,110063,True,0,14
490,"製作委託：當紅劍鬥士的耳夾","女劍鬥士弗朗茨十分美麗，很受女性歡迎。她在比賽中佩戴的秘銀耳夾也引起了不小的關注。不能放過此次商機，請對雕琢秘銀有自信的雕金匠前來協助我們。",118,6,8,3,40,0,1,0,51,51,False,12,170,0,51,80013,917974,True,0,1,138260,424,78,18,5,4067692,110038,True,0,14
491,"批發委託：紅珊瑚手鐲","格格魯玖商會用威爾布蘭德島上的紅珊瑚製作寶石飾品，結果銷量十分可觀。我們不能就這樣將商機拱手相讓，馬上去用紅珊瑚製作大量的手鐲。",118,6,8,3,40,0,1,0,51,51,False,12,170,0,51,80013,917975,True,0,1,52180,597,261,26,5,4067692,110038,True,0,14
492,"製作委託：綠金護喉甲","不管是多麼勇猛的騎兵，喉嚨也是他的弱點。我聽說有不少人都被龍族眷屬咬斷喉嚨斷了氣。請為我們提供結實的護喉甲，以便賣給騎兵們。",123,6,8,2,40,0,1,0,402,402,False,12,170,0,63,80012,917976,True,0,1,138260,526,79,18,5,3643494,110063,True,0,14
493,"製作委託：面向騎兵團的魔器","為對抗小型飛龍，狄蘭達爾家的騎兵團計劃增加魔法導師的數量。因此他們向我們訂了魔器，請提供獸角長杖。",123,6,8,2,40,0,1,0,402,402,False,12,170,0,63,80012,917977,True,0,1,117380,325,79,18,5,3643494,110063,True,0,14
494,"批發委託：橄欖石耳飾","橄欖石代表著信仰，是伊修加德正教信徒們最喜歡的一種寶石。特別是墜有大塊橄欖石的耳飾，十分受歡迎。請為我們提供一定數量的橄欖石耳墜。",123,6,8,2,40,0,1,0,402,402,False,12,170,0,63,80012,917978,True,0,1,124430,755,262,26,5,3643494,110063,True,0,14
495,"籌集委託：希望的首飾","我的友人是名考古學家，她因解不開謎題而絕望了。我想送她代表希望的碧璽，為她打氣。請為我製作閃閃發光的碧璽項環。",124,6,8,3,45,0,1,0,416,416,False,12,170,0,67,80013,917979,True,0,1,181150,627,80,19,5,4258823,110064,True,0,14
496,"製作委託：出口用的頭冠","我聽說，琥珀在被森林環抱的格里達尼亞十分流行。只要在綠金頭冠上鑲嵌琥珀，它就會變得價值不菲。請有能力的雕金匠助我們一臂之力。",118,6,8,3,45,0,1,0,51,51,False,12,170,0,51,80013,917980,True,0,1,233750,683,80,18,5,4067692,110038,True,0,14
497,"批發委託：紅珊瑚首飾","由威爾布蘭德島的格格魯玖商會引領起的紅珊瑚熱已經滲透到了烏爾達哈的社交界。抓住現在的大好機會，請能製作大量紅珊瑚首飾的雕金匠助我們一臂之力。",118,6,8,3,45,0,1,0,51,51,False,12,170,0,51,80013,917981,True,0,1,115700,639,263,26,5,4067692,110038,True,0,14
498,"製作委託：面向調查員的縫衣針","在人煙稀少的營地，調查員只能憑藉著緊缺的物資進行挖掘調查。從修破掉的頂棚，到縫自己的衣服，這些都需要調查員自己動手。請為我們提供便於使用的縫衣針。",124,6,8,3,45,0,1,0,416,416,False,12,170,0,67,80013,917982,True,0,1,128560,486,81,18,5,4258823,110064,True,0,14
499,"製作委託：送給股東的禮物","我們想送給一直以來支持聖寇伊納克財團、為聖寇伊納克財團提供資金的股東一些禮物。用古董琥珀製作戒指送給他們如何？請為我們製作。",124,6,8,3,45,0,1,0,416,416,False,12,170,0,67,80013,917983,True,0,1,128560,479,81,18,5,4258823,110064,True,0,14
500,"批發委託：團結的證明","在我們聖寇伊納克財團工作的人，出身、民族、部族都各不相同。為增進大家的友誼，我們想讓大家佩戴上相同的飾品。請為我製作一定數量的項環。",124,6,8,3,45,0,1,0,416,416,False,12,170,0,67,80013,917984,True,0,1,163030,830,264,26,5,4258823,110064,True,0,14
501,"討伐任務：確保漁場的安全","我們公會有位成員在東北的瀑布潭釣魚時突然被兇猛的魔物襲擊了。為了確保漁場的安全，希望有冒險者能來協助將魔物消滅。",20,1,1,2,1,20,1,0,90,90,False,34,166,0,54,80012,65602,True,4,0.8,0,0,1,6,5,2648030,110008,True,3251851,14
502,"獲得任務：訓練用的毒孢子囊","為了向新兵進行解毒訓練，我們需要一批毒藥的樣本。請到野外去收集10個魔菇身上的毒孢子囊交給我們，為了表達謝意我們會付出一定的報酬。",21,1,1,2,1,20,1,0,90,90,False,34,166,0,54,80012,65603,True,4,0.8,0,0,1,10,5,2648030,110008,True,3251852,14
503,"追擊任務：驅趕擇伐區的害蟲","一場嚴重的蟲災令翠淚地區損失了三分之一的樹木。而這裡是格里達尼亞最重要的木材產地，雖然現在植樹已經重新開始，但是為了避免今後再發生類似情況，我們需要將害蟲徹底清除。希望有熱心的冒險者能夠協助我們趕在產卵期前將害蟲全都清除掉。",22,1,1,2,1,20,1,0,90,90,False,34,166,0,54,80012,65604,True,4,0.8,0,0,1,7,5,2648030,110008,True,3251854,14
504,"巡邏任務：害蟲的定期處理","狩獵場對狩獵人公會來說可是十分重要的，不過經常有攜帶大量病菌病毒的百蟲綱魔物在那裡出沒，這令人很是發愁。為了保護場地內各種獸類的生息環境，我們預計定期去處理狩獵場內的害蟲。希望有熱心的冒險者能夠前來協助。",20,1,1,2,1,20,1,0,90,90,False,34,166,0,54,80012,65609,True,4,0.8,0,0,1,11,5,2648030,110008,True,3251851,14
505,"懷柔任務：捕捉訓練用松鼠","為了鍛鍊新兵們的腰腿能力，提高他們的敏捷性，鬼哭隊正在計劃舉行傳統的「追蹤松鼠訓練」。因此需要一批用作新兵追逐目標的破果松鼠。希望有熱心的冒險者能協助捉捕一些松鼠，請注意一定要活捉，不要下手太狠了。",21,1,1,2,1,20,1,0,90,90,False,34,166,0,54,80012,65610,True,4,0.8,0,0,1,23,5,2648030,110008,True,3251852,14
506,"搜索任務：模擬戰用的長槍","前一段時間我們鬼哭隊舉行了一場大規模的模擬戰，有幾名新兵不小心丟失了他們的武器。雖然當時我們就立刻展開了搜索行動，但是沒能找回全部。如果有人在模擬戰地區發現了鬼哭隊的長槍，請立刻聯繫我們，我們會支付一定的報酬。",21,1,1,2,1,20,1,0,90,90,False,34,166,0,54,80012,65611,True,4,0.8,0,0,1,40,5,2648030,110008,True,3251854,14
507,"討伐任務：清除攜帶病原的花甲蟲","花甲蟲是一種能夠吃掉農場內害蟲的益蟲，所以務農的人都很歡迎它們到自己的地裡生活。但是最近卻出現了一種新的疾病在花甲蟲之間互相傳染。不加以控制的話這片地區所有的花甲蟲都會染上疾病死掉，所以請盡快來協助我們將已經染病的花甲蟲清除掉吧。",46,1,1,1,1,20,1,0,200,200,False,34,166,0,31,80011,65702,True,4,0.8,0,0,1,6,5,3998968,110028,True,4167141,14
508,"獲得任務：オーレリアのバラスト袋","強い海風で吹き上げられた浮クラゲ「オーレリア」が漂著してきている。このままでは彼らが排出する海水で、畑の土壌が汚染され塩害が発生してしまうだろう。奴らを狩り「オーレリアのバラスト袋」を回収してほしい。",47,1,1,1,1,20,1,0,200,200,False,34,166,0,31,80011,65703,True,4,0.8,0,0,1,10,5,3998968,110028,True,4167140,14
509,"追擊任務：果樹園的天敵","說到果園的天敵那莫過於那些到處啃食的老鼠了。我們辛辛苦苦培養出的嫁接作物就在結果的時候被它們吃掉了很多。而且還特別靈活，跑得也很快，只靠我們完全束手無策。希望能夠有實力強勁的冒險者來幫我們將這些該死的老鼠趕走。",46,1,1,1,1,20,1,0,200,200,False,34,166,0,31,80011,65704,True,4,0.8,0,0,1,7,5,3998968,110028,True,4167140,14
510,"巡邏任務：巡視拉諾西亞低地的道路","我等第二陸戰隊主要負責維持中拉諾西亞以及拉諾西亞低地的治安工作，其中自然也包括維持道路上的安全。不過自從靈災之後，各地都很不安寧，我們處於人手嚴重不足的狀態，僅憑現在的人數無法顧及到所有地區的管理。所以希望有冒險者願意義務協助我們在一部分地區巡邏，當然，我們會支付相應的報酬。",53,1,1,1,1,20,1,0,200,200,False,34,166,0,31,80011,65705,True,4,0.8,0,0,1,11,5,3998968,110028,True,4167143,14
