key,0,1,2,3,4,5,6
830,1,0,150501,0,"<hex:02100103>僱用了僱員之後，可以讓僱員到市場裡出售手中的物品。<hex:02100103><hex:02100103>賣出道具時，成交價格的5%會作為稅金上繳。","",""
831,1,0,150502,0,"<hex:02100103>想要在市場中出售物品，需要將準備出售的物品移動到出售列表中並設定售價。<hex:02100103><hex:02100103>具體售價可以參考當前市場中的行情來設定。","",""
832,1,0,150503,0,"<hex:02100103>有著「獨佔」和「綁定」屬性的物品無法交易給其他玩家。因此這類物品也就無法在市場中進行出售。","",""
833,0,0,0,0,"","",""
834,0,0,0,0,"","",""
835,0,0,0,0,"","",""
836,0,0,0,0,"","",""
837,0,0,0,0,"","",""
838,0,0,0,0,"","",""
839,0,0,0,0,"","",""
840,1,0,150511,0,"<hex:02100103>按下<hex:024804F201FA03><hex:024904F201FB03>傳喚鈴<hex:0249020103><hex:0248020103>可以將僱員傳喚出來。僱員是玩家招募來負責物品管理及交易等活動的人。","",""
841,1,0,150512,0,"<hex:02100103>滿足招募僱員條件之後可以去找對應的角色進行招募。<hex:02100103><hex:02100103>格里達尼亞的帕內爾，利姆薩·羅敏薩的弗里德維布，還有烏爾達哈的恰恰比都可以辦理招募僱員的手續。","",""
842,0,0,0,0,"","",""
843,0,0,0,0,"","",""
844,0,0,0,0,"","",""
845,0,0,0,0,"","",""
846,0,0,0,0,"","",""
847,0,0,0,0,"","",""
848,0,0,0,0,"","",""
849,0,0,0,0,"","",""
850,1,0,150521,0,"<hex:02100103>僱員是指負責代理玩家管理物品的人。<hex:02100103><hex:02100103>交託給僱員的物品可以帶到市場裡進行出售。<hex:02100103>同時還可以向僱員下達探險的委託。","",""
851,1,0,150522,0,"<hex:02100103>格里達尼亞的帕內爾，利姆薩·羅敏薩的弗里德維布，還有烏爾達哈的恰恰比都可以辦理招募僱員的手續。","",""
852,0,0,0,0,"","",""
853,0,0,0,0,"","",""
854,0,0,0,0,"","",""
855,0,0,0,0,"","",""
856,0,0,0,0,"","",""
857,0,0,0,0,"","",""
858,0,0,0,0,"","",""
859,0,0,0,0,"","",""
860,1,0,150531,0,"<hex:02100103>呼喚出僱員之後，可以將自己背包裡的道具及金幣寄存在僱員身上。寄存的道具還可以拿到市場出售。<hex:02100103>同時還可以向僱員下達探險的委託。","",""
861,1,0,150532,0,"<hex:02100103>將道具從自己的物品欄中移動到僱員的物品欄中，便可以將物品交給僱員寄存。","",""
862,0,0,0,0,"","",""
863,0,0,0,0,"","",""
864,0,0,0,0,"","",""
865,0,0,0,0,"","",""
866,0,0,0,0,"","",""
867,0,0,0,0,"","",""
868,0,0,0,0,"","",""
869,0,0,0,0,"","",""
870,1,0,150541,0,"<hex:02100103>有些良材與草場的所在地會有一些特殊的性質。<hex:02100103><hex:02100103>這些特殊性質在玩家滿足特定條件時會造成額外的加成效果，令獲得率、額外獲得率、次數以及數量有所提升。","",""
871,1,0,150542,0,"<hex:02100103>要發現採集地點的特殊性質需要學會職業的特性。<hex:02100103><hex:02100103>確認好每個地點的特殊性質對採集作業會有很大的幫助。","",""
872,0,0,0,0,"","",""
873,0,0,0,0,"","",""
874,0,0,0,0,"","",""
875,0,0,0,0,"","",""
876,0,0,0,0,"","",""
877,0,0,0,0,"","",""
878,0,0,0,0,"","",""
879,0,0,0,0,"","",""
880,1,0,150561,0,"<hex:02100103>通過搭配裝備來提高<hex:024804F201FA03><hex:024904F201FB03>「技術力」<hex:0249020103><hex:0248020103>，可以在採集時更容易發現優質道具。<hex:02100103><hex:02100103>不過也有一些道具本身不存在優質屬性。","",""
881,1,0,150562,0,"<hex:02100103>要鑑別出每種優質道具所需的技術力是不同的。具體的數值可以通過<hex:024804F201FA03><hex:024904F201FB03>「籌備」<hex:0249020103><hex:0248020103>技能查明。<hex:02100103><hex:02100103>在進行採集時，每種道具的優質獲得率會顯示在畫面中。","",""
882,1,0,150563,0,"<hex:02100103>另外，雖然技能效果和採集地點的特殊性質能夠對優質道具的獲得率產生影響，不過原本機率就是0%的情況下不會有任何加成。","",""
883,0,0,0,0,"","",""
884,0,0,0,0,"","",""
885,0,0,0,0,"","",""
886,0,0,0,0,"","",""
887,0,0,0,0,"","",""
888,0,0,0,0,"","",""
889,0,0,0,0,"","",""
890,1,0,150231,0,"<hex:02100103>園藝工能夠通過砍伐樹木來收集道具。<hex:02100103><hex:02100103>通常，園藝工們將進行作業的目標樹木稱為<hex:024804F201FA03><hex:024904F201FB03>良材<hex:0249020103><hex:0248020103>。","",""
891,1,0,150232,0,"<hex:02100103>使用技能<hex:024804F201FA03><hex:024904F201FB03>三角測量<hex:0249020103><hex:0248020103>可以在一定時間內發現良材所在地。<hex:02100103><hex:02100103>此時在導向地圖上也會標出良材的位置。","",""
892,1,0,150233,0,"<hex:02100103>發現良材之後，靠近並選中之後即可開始進行採集作業。","",""
893,1,0,150232,0,"<hex:02100103>使用技能<hex:024804F201FA03><hex:024904F201FB03>三角測量<hex:0249020103><hex:0248020103>可以在一定時間內發現良材所在地。<hex:02100103><hex:02100103>此時在導向地圖上也會標出良材的位置。","",""
894,1,0,150233,0,"<hex:02100103>發現良材之後，靠近並選中之後即可開始進行採集作業。","",""
895,0,0,0,0,"","",""
896,0,0,0,0,"","",""
897,0,0,0,0,"","",""
898,0,0,0,0,"","",""
899,0,0,0,0,"","",""
900,1,0,150241,0,"<hex:02100103>採礦工可以進行採掘，園藝工可以進行採伐，這兩種職業都能夠獲得很多種類的道具。<hex:02100103><hex:02100103>開始作業之後，能夠採集的道具均會顯示出來，只要單擊道具即可自動進行採集。","",""
901,1,0,150242,0,"<hex:02100103>採集成功時即可獲得所選的道具。<hex:02100103><hex:02100103>通過搭配裝備提高<hex:024804F201FA03><hex:024904F201FB03>「獲得力」<hex:0249020103><hex:0248020103>，可以提高採集作業獲得道具的機率。","",""
902,1,0,150243,0,"<hex:02100103>可採集的道具所顯示的位置是由具體道具的種類決定的。<hex:02100103><hex:02100103>比如說樹枝類道具，就會顯示在道具列表的上數第三位。<hex:02100103><hex:02100103>牢記這個規則對採集會有很大幫助。","",""
903,0,0,0,0,"","",""
904,0,0,0,0,"","",""
905,0,0,0,0,"","",""
906,0,0,0,0,"","",""
907,0,0,0,0,"","",""
908,0,0,0,0,"","",""
909,0,0,0,0,"","",""
910,1,0,150251,0,"<hex:02100103>採礦工和園藝工所採集過的道具都會記錄到<hex:024804F201FA03><hex:024904F201FB03>採集筆記<hex:0249020103><hex:0248020103>上。<hex:02100103><hex:02100103>在快捷指令的<hex:024804F201FA03><hex:024904F201FB03>手冊管理<hex:0249020103><hex:0248020103>分類中選擇<hex:024804F201FA03><hex:024904F201FB03>採集筆記<hex:0249020103><hex:0248020103>可以進行查看。","",""
911,1,0,150252,0,"<hex:02100103>已經獲得過的道具會在左邊做出標記。<hex:02100103><hex:02100103>當成功採集到新種類道具時會有額外的經驗加成。","",""
912,1,0,150253,0,"<hex:02100103>採集筆記中記載了各種道具素材的分布情況。<hex:02100103><hex:02100103>不是所有地方都存在採集點，所以就按照採集筆記中記載的位置尋找目標吧。<hex:02100103>","",""
913,0,0,0,0,"","",""
914,0,0,0,0,"","",""
915,0,0,0,0,"","",""
916,0,0,0,0,"","",""
917,0,0,0,0,"","",""
918,0,0,0,0,"","",""
919,0,0,0,0,"","",""
920,1,0,150261,0,"<hex:02100103>發動技能<hex:024804F201FA03><hex:024904F201FB03>隱行<hex:0249020103><hex:0248020103>可以避開比自己等級略高的怪物，安全地進行採集作業。<hex:02100103><hex:02100103>但在被怪物攻擊時無法發動。<hex:02100103><hex:02100103>當採集地點周圍有怪物時，請發動隱行來確保自己的安全吧！","",""
921,1,0,150262,0,"<hex:02100103>不過，潛行狀態下移動速度會降低。<hex:02100103><hex:02100103>周圍沒有怪物時就沒有必要繼續維持這個狀態了。<hex:02100103><hex:02100103>在潛行狀態下再次發動技能可以解除隱身的效果。","",""
922,1,0,150263,0,"<hex:02100103>在被怪物攻擊時無法發動潛行技能。<hex:02100103><hex:02100103>此外，對於比自己等級高出過多的強大怪物，<hex:02100103>即使處在潛行狀態中也會被發現。","",""
923,1,0,150261,0,"<hex:02100103>在被怪物攻擊時無法發動潛行技能。<hex:02100103><hex:02100103>此外，對於比自己等級高出過多的強大怪物，即使處在潛行狀態中也會被發現。","",""
924,0,0,0,0,"","",""
925,0,0,0,0,"","",""
926,0,0,0,0,"","",""
927,0,0,0,0,"","",""
928,0,0,0,0,"","",""
929,0,0,0,0,"","",""
930,1,0,150271,0,"<hex:02100103>園藝工在採伐樹木之外還可以利用<hex:024804F201FA03><hex:024904F201FB03>割草<hex:0249020103><hex:0248020103>來獲取道具。<hex:02100103><hex:02100103>割草的地點與樹木一樣，只有在發動<hex:024804F201FA03><hex:024904F201FB03>三角測量<hex:0249020103><hex:0248020103>之後才能看到。","",""
931,1,0,150272,0,"<hex:02100103>割草時所需要的工具，除了在主手上裝備主工具手斧之外，還需要同時在副手上裝備副工具鐮刀。<hex:02100103><hex:02100103>鐮刀可以在商店中買到，也可以通過任務獲得。","",""
932,0,0,0,0,"","",""
933,0,0,0,0,"","",""
934,0,0,0,0,"","",""
935,0,0,0,0,"","",""
936,0,0,0,0,"","",""
937,0,0,0,0,"","",""
938,0,0,0,0,"","",""
939,0,0,0,0,"","",""
940,1,0,150461,0,"<hex:02100103>獲得了<hex:024804F201FA03><hex:024904F201FB03>寵物召喚道具<hex:0249020103><hex:0248020103>。<hex:02100103><hex:02100103>使用這種道具可以學會召喚寵物的技能。<hex:02100103><hex:02100103>所謂<hex:024804F201FA03><hex:024904F201FB03>寵物<hex:0249020103><hex:0248020103>，就是一直跟在玩家身後的小傢伙。","",""
941,1,0,150462,0,"<hex:02100103>召喚寵物的技能追加到了<hex:024804F201FA03><hex:024904F201FB03>寵物一覽<hex:0249020103><hex:0248020103>中。<hex:02100103><hex:02100103>將已經學會的召喚寵物技能設定到熱鍵欄上，就可以隨時召喚出小寵物了。","",""
942,1,0,150463,0,"<hex:02100103>已經召喚出寵物的狀態下再次發動同樣的技能會令寵物離開。<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※已經獲得的寵物無論召喚出多少次都不會丟失。<hex:0249020103><hex:0248020103>","",""
943,1,0,150464,0,"<hex:02100103>一次只能帶著一隻寵物行動。<hex:02100103><hex:02100103>另外，寵物沒有任何戰鬥能力，也不會參與到戰鬥中。","",""
944,1,0,150465,0,"<hex:02100103>召喚寵物的技能追加到了技能選單下的<hex:024804F201FA03><hex:024904F201FB03>寵物一覽<hex:0249020103><hex:0248020103>中。<hex:02100103><hex:02100103>將已經學會的召喚寵物技能設定到十字熱鍵欄上，就可以隨時召喚出小寵物了。","",""
945,1,0,150466,0,"<hex:02100103>已經召喚出寵物的狀態下再次發動同樣的技能會令寵物離開。<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※已經獲得的寵物無論召喚出多少次都不會丟失。<hex:0249020103><hex:0248020103>","",""
946,0,0,0,0,"","",""
947,0,0,0,0,"","",""
948,0,0,0,0,"","",""
949,0,0,0,0,"","",""
950,1,0,151001,0,"<hex:02100103>可以對物品進行<hex:024804F201FA03><hex:024904F201FB03>染色<hex:0249020103><hex:0248020103>了！<hex:02100103><hex:02100103>進行染色時不但需要對應的物品能夠支持染色，還需要一種叫做<hex:024804F201FA03><hex:024904F201FB03>染劑<hex:0249020103><hex:0248020103>的道具。","",""
951,1,0,151002,0,"<hex:02100103>進行染色時可以在技能列表中選擇「染色」指令。<hex:02100103><hex:02100103>顏色完全由染劑的顏色決定，只要染劑有保證，那麼同一個物品無論多少次都可以不斷反覆染色。","",""
952,1,0,151003,0,"此外，在完成特定任務之前，有些物品無法染色。<hex:02100103>在染色視窗查看染色條件，然後努力完成吧。","",""
953,0,0,0,0,"<hex:02100103>為傢具染色時也是一樣，既可以在背包中打開道具選單選擇<hex:024804F201FA03><hex:024904F201FB03>「染色」<hex:0249020103><hex:0248020103>指令，也可以在房屋選單中選擇<hex:024804F201FA03><hex:024904F201FB03>「染色」<hex:0249020103><hex:0248020103>指令。","",""
954,0,0,0,0,"","",""
955,0,0,0,0,"","",""
956,0,0,0,0,"","",""
957,0,0,0,0,"","",""
958,0,0,0,0,"","",""
959,0,0,0,0,"","",""
960,1,0,151021,0,"<hex:02100103>可以利用裝備精製魔晶石了！<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>魔晶石<hex:0249020103><hex:0248020103>是從裝備上精製而成的道具，可以用來對裝備進行強化。","",""
961,1,0,151022,0,"<hex:02100103>裝備在使用過程中會不斷地積累<hex:024804F201FA03><hex:024904F201FB03>精鍊度<hex:0249020103><hex:0248020103>。<hex:02100103><hex:02100103>當精鍊度到達100%時，便可以用裝備<hex:024804F201FA03><hex:024904F201FB03>精製魔晶石<hex:0249020103><hex:0248020103>。<hex:02100103>獲得新的魔晶石之後，裝備的精鍊度會變回1%。","",""
962,1,0,151023,0,"<hex:02100103>要將魔晶石鑲嵌到裝備上，需要成為工匠掌握一種特殊的技術，或者是委託各城邦的<hex:024804F201FA03><hex:024904F201FB03>「魔晶石師傅」<hex:0249020103><hex:0248020103>。<hex:02100103><hex:02100103>已鑲嵌的魔晶石可以通過裝備次級指令中的<hex:024804F201FA03><hex:024904F201FB03>「回收魔晶石」<hex:0249020103><hex:0248020103>將魔晶石摘除回收。","",""
963,0,0,0,0,"","",""
964,0,0,0,0,"","",""
965,0,0,0,0,"","",""
966,0,0,0,0,"","",""
967,0,0,0,0,"","",""
968,0,0,0,0,"","",""
969,0,0,0,0,"","",""
970,1,0,151031,0,"<hex:02100103>可以將魔晶石鑲嵌到裝備上了！<hex:02100103><hex:02100103>將魔晶石鑲嵌到裝備上之後可以提升裝備的性能。","",""
971,1,0,151032,0,"<hex:02100103>選中想要強化的裝備，再選擇<hex:024804F201FA03><hex:024904F201FB03>鑲嵌魔晶石<hex:0249020103><hex:0248020103>可以把魔晶石鑲嵌到裝備上。根據魔晶石的不同，裝備所提高的性能也有所區別。<hex:02100103><hex:02100103>已鑲嵌的魔晶石可以通過裝備次級指令中的<hex:024804F201FA03><hex:024904F201FB03>「回收魔晶石」<hex:0249020103><hex:0248020103>將魔晶石摘除回收。","",""
972,0,0,0,0,"","",""
973,0,0,0,0,"","",""
974,0,0,0,0,"","",""
975,0,0,0,0,"","",""
976,0,0,0,0,"","",""
977,0,0,0,0,"","",""
978,0,0,0,0,"","",""
979,0,0,0,0,"","",""
980,1,0,151041,0,"<hex:02100103>可以挑戰<hex:024804F201FA03><hex:024904F201FB03>禁忌鑲嵌<hex:0249020103><hex:0248020103>了！<hex:02100103><hex:02100103>禁忌鑲嵌可以將多個魔晶石鑲嵌到一件裝備上，是一種很危險的技術。","",""
981,1,0,151042,0,"<hex:02100103>禁忌鑲嵌如果能成功，那麼裝備的性能會進一步提升。<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※但是如果失敗了，魔晶石便會消失。<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>禁忌鑲嵌有風險，追求性能需謹慎。","",""
982,0,0,0,0,"","",""
983,0,0,0,0,"","",""
984,0,0,0,0,"","",""
985,0,0,0,0,"","",""
986,0,0,0,0,"","",""
987,0,0,0,0,"","",""
988,0,0,0,0,"","",""
989,0,0,0,0,"","",""
990,1,0,151321,0,"<hex:02100103>將魔晶石鑲嵌到裝備上可以對裝備的性能進行強化。<hex:02100103><hex:02100103>不過，鑲嵌魔晶石需要習得特別的技術，並達到裝備所需<hex:024804F201FA03><hex:024904F201FB03>「鑲嵌魔晶石等級」<hex:0249020103><hex:0248020103>的要求。","",""
991,1,0,151322,0,"<hex:02100103>自己無法鑲嵌魔晶石的時候，可以委託各城邦的<hex:024804F201FA03><hex:024904F201FB03>「魔晶石師傅」<hex:0249020103><hex:0248020103>進行鑲嵌，也可以到市場中找找有沒有已經鑲嵌好魔晶石的裝備出售。","",""
992,1,0,151323,0,"<hex:02100103>另外，也可以找其他的玩家幫忙鑲嵌魔晶石。<hex:02100103><hex:02100103>找到幫手之後，選中該玩家再選擇<hex:024804F201FA03><hex:024904F201FB03>「魔晶石鑲嵌委託」<hex:0249020103><hex:0248020103>可以發送申請。對方的作業順利的話很快就會完成鑲嵌。<hex:02100103>進行<hex:024804F201FA03><hex:024904F201FB03>「禁忌鑲嵌」<hex:0249020103><hex:0248020103>的委託時，由於存在失敗的風險，一定要雙方事先充分交流後再開始作業。","",""
993,0,0,0,0,"","",""
994,0,0,0,0,"","",""
995,0,0,0,0,"","",""
996,0,0,0,0,"","",""
997,0,0,0,0,"","",""
998,0,0,0,0,"","",""
999,0,0,0,0,"","",""
1000,1,0,151221,0,"<hex:02100103>在採集地點中，有一些<hex:024804F201FA03><hex:024904F201FB03>未知的採集地點<hex:0249020103><hex:0248020103>。<hex:02100103><hex:02100103>未知的採集地點並不常見，只有在限定的時間段內才會出現。","",""
1001,1,0,151222,0,"<hex:02100103>未知的採集地點無法通過「大地勘察」和「樹木之聲」發現。<hex:02100103><hex:02100103>發動<hex:024804F201FA03><hex:024904F201FB03>「山嶽之相」<hex:0249020103><hex:0248020103>和<hex:024804F201FA03><hex:024904F201FB03>「叢林之相」<hex:0249020103><hex:0248020103>後，會在未知的採集地點出現時，自動表示在導向地圖上。","",""
