key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
549,"鐵甲巨龜","精鐵龜為了生存每天都必須吃掉大量的食物，結果導致它們所到之地的所有植物幾乎都被清掃一空。這加速了大量地區的沙漠化進程，為了讓生態環境有所恢復，一定要盡快消滅這些巨龜！","","","","",0,1,0,4288562,46,50,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,"血群精兵","蜥蜴人軍中知名的血群精銳部隊從帕戈爾贊平原的根據地來到了戰鬥的最前線，他們每個人都有著以一當十的實力，一定要盡力打倒他們！","","","","",0,1,0,4303930,48,51,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,"今日運勢","蜥蜴人軍在每次執行軍事行動之前都會讓占卜師蔔算當日的吉凶。這正是我們先發制人的好機會，盡全力將目標地區的敵人全部消滅！","","","","",0,1,0,4306114,48,51,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,"友人與家人","小阿拉米格中又有人被伊弗利特的信徒拐走了，如果他們被伊弗利特精煉化，那麼就會有人永遠失去他們的朋友與家人，請立刻救出他們！","","","","",0,1,0,4314278,45,50,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,"第一關門攻略戰","蜥蜴人部隊在不悔戰陣第一關門附近集結了大量的兵力，看來他們已經有了相應的行動計劃，一定要在兵力完全聚集之前搶先出擊，打破他們的計劃！","","","","",0,1,0,4289771,49,52,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,"速射名手——白火花哈普古·秋","「白火花」哈普古·秋憑著電光火石般的弓術在蜥蜴人軍中有著相當高的威望，現在他親自來到了前線地區，這正是我們打擊敵人士氣的大好機會！","","","","",0,1,0,4288635,49,52,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,"沙漠上的足跡","沙漠中突然出現了一個奇怪的集團，他們稱呼自己為「殭屍紳士團」，並且會使用特殊的行動迷惑人心。在事態擴大之前一定要打倒殭屍紳士！","","","","",0,1,0,4492726,46,50,0,0,0,0,60721,60501,0,192,0,126,34,35,2,0,False,False,0,0,False,False,False,0,34,0,852459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,"核心危機","艾瑪吉娜礦山公司的技術工們急需大量土元精核心來作為青磷水作業的觸媒，請盡快打倒集群的土元精並將核心交給技術工們！","將獲得的土元精核心交給艾瑪吉娜礦山公司的技術工","交納的土元精核心數量","","",0,2,0,4317414,49,52,2000254,1,0,0,60723,60503,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,"蜥蜴人軍特殊部隊——炎牙眾","「炎牙眾」是蜥蜴人軍中的精銳部隊，他們出現在不悔戰陣就表示著對方即將會有一次大規模的作戰行動。先下手為強，在他們做好充足的準備之前搶先打倒炎牙眾的指揮官和菁英！","","","","",0,1,0,4506690,49,52,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,"火神的召喚者——流火印阿法基·天","阿法基·天是伊弗利特最忠誠的信徒之一，他這次來到不悔戰陣一定與重新召喚伊弗利特的計劃有著脫不開的關係，在大地化作焦土之前一定要阻止他！","","","","",0,1,0,4514890,48,51,0,0,0,0,60722,60502,0,115,0,156,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,"傭兵作亂","輝鱗人傭兵在沒有任務時總是閒得窮極無聊，他們甚至開始對路過的旅人發起襲擊來解悶。必須要迅速解決掉這些作亂的傭兵！","","","","",0,1,0,4305219,32,37,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,"飲酒魔獸——賽克邁特","一些生物渴望鮮血，同時另一些生物渴望寶藏。然而賽克邁特卻相當與眾不同，它所感興趣的只有美酒。頻繁的盜酒令公眾的情緒變得異常氣憤，請立刻消滅這隻奇異的魔獸！","","","","",0,1,0,4305695,34,39,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,"招蜂引蝶","葡萄酒港的農夫急需大量的蜂蜜來往葡萄田裡吸引蜜蜂，請立刻協力從接雨草那巨大的紅花中收集花蜜！","將收集到的接雨草花蜜交給葡萄酒港的農夫","交納的接雨草花蜜數量","","",0,2,0,4322369,33,38,2001057,1,0,0,60723,60503,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,"深綠巨獸——綠巨猩猩","雖然綠巨猩猩的臉上總是帶著微笑，可是實際上它卻是十分凶暴的特異種生物。它在覓食期中會不分青紅皂白吞掉一切生物，甚至包括人類，這種危險物種絕對不能放過！","","","","",0,1,0,4322430,33,38,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,"不祥的球莖——邁馳哈爾加斯","在當地傳說中，邁馳哈爾加斯現身之處必會有大凶降臨，雖然還不知道到底是邁馳哈爾加斯本身造成的災害還是它在追隨其他災害的動向，我們需要做的只有一點，將這隻不祥的魔物消滅！","","","","",0,1,0,4322460,32,37,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,"歸鄉路","送酒的運貨人完成了他的工作，可是回家的路卻被大量的魔物佔領了，請護送他平安回家吧！","","","","",0,1,0,4322470,33,38,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,"危崖球莖","軟木球莖經常將它們的根部深入到地下以攝取養分，可是最近這片地區的軟木球莖數量太多了，它們在懸崖上對地層造成的破壞很容易引起塌方，一定要盡快減少軟木球莖的數量！","","","","",0,1,0,4311936,32,37,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,"北防波堤之戰 偵察行動","魚人族的水兵小隊潛入到北防波堤進行偵察，不能被他們探到我們的情況，快去消滅他們！","","","","",0,1,0,4305722,44,49,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,"北防波堤之戰 全力打擊","魚人族的攻擊隊長梅武根據偵察的結果判斷出北部的守備力量比較薄弱，並且發起了全力攻擊，一定要堅守陣地！","","","","",0,1,0,4305743,44,49,0,0,0,0,60722,60502,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,"南防波堤之戰 偵察行動","魚人族的水兵小隊潛入到南防波堤進行偵察，不能被他們探到我們的情況，快去消滅他們！","","","","",0,1,0,4305807,45,50,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,"南防波堤之戰 全力打擊","魚人族的攻擊隊長莫武根據偵察的結果判斷出南部的守備力量比較薄弱，並且發起了全力攻擊，一定要堅守陣地！","","","","",0,1,0,4305839,45,50,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,"冷靜的戰略家——蒼鯊肌伏爾","據說魚人軍的著名戰略參謀伏爾來到了前線進行巡查，打倒他能夠對雙方的戰局起到不小的影響，絕對不能錯過這個機會！","","","","",0,1,0,4305873,44,49,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,852518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,"海蛇末路","魚人族的沃爾有著專門負責「飼養」人類的任務，他所要做的就是管理被利維亞桑「精煉」過的人類。有情報說他手下的一批海盜來到了這片地區，面對這些兇殘的敵人一定不要鬆懈！","","","","",0,1,0,4325113,46,50,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,852519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,"海蛇之首——刻印斧艾爾姆希斯","海蛇之舌海盜團的團長「刻印斧」艾爾姆希斯出現在了海蛇巢穴中。擒賊先擒王！不要錯過這難得的機會！","","","","",0,1,0,4305900,48,51,0,0,0,0,60722,60502,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,852520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,"死亡行軍","有些海難中喪生的水手即使死後也無法擺脫大海的束縛，這些逝者的靈魂日復一日地在這裡徘徊，早日讓他們得到解脫吧！","","","","",0,1,0,4305919,40,45,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,"異國魔蟲——螳螂帝王","附著在遇難船上的蟲卵孵化出了異國的魔蟲，這些魔蟲的成長速度簡直可以用噩夢來形容。其中的首領更是威脅極大，一定要盡早剷除！","","","","",0,1,0,4305941,40,45,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,"水神的召喚者——水魔鬼涯爾","水神利維亞桑的召喚師突然出現在了薩普沙產卵地，據說這位名叫涯爾的高級法師能夠講述水神的語言，絕對不能讓他們成功舉行召喚儀式！","","","","",0,1,0,4515004,49,52,0,0,0,0,60722,60502,0,115,0,156,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,"路霸","通天路是通往瞭望陣營地僅有的兩條路其中之一，是運輸補給物資的重要路線。可是現在卻被一群巨像兵給堵住了，這樣下去對前線的補給會有極大的影響，一定要盡快消滅它們！","","","","",0,1,0,4314937,34,39,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,"黑渦團的仇敵——歐賽","歐塞這個名字對於瞭望陣營地的黑渦團士兵來說簡直是一場噩夢，現在已經有27名工兵喪命在它的尖牙利爪之下，我們一定要為戰友們報仇！","","","","",0,1,0,4306089,34,39,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,"凶豹成群","一群長鬚豹沿著狹窄的山路流竄到了瞭望陣營地附近，對交通造成了極大的阻礙，請盡快將這些長鬚豹消滅！","","","","",0,1,0,4323037,34,39,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,"穿山地靈——第59團採集員 輩澤","輩澤是地靈軍中一位功勳卓越的開山工，他提供了大量支持地靈軍行動的資源。如果能打斷這一資源渠道，地靈軍一定會受到不小的影響，請盡快將輩澤剷除掉！","","","","",0,1,0,4306101,44,49,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,852515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,"試掘地強攻","地靈軍試掘地處於第59團母權家長篝窒的指揮之下，是地靈軍的重要資源地之一。破壞這裡的採掘工具可以對地靈軍的工作造成不小的影響，要小心行事！","","","","",0,1,0,4323906,41,46,0,0,0,0,60722,60502,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,852516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,"榴彈雨","一群榴彈怪正在向瞭望陣營地移動，這種易燃易爆的氣體生物非常危險，一定要在造成損失之前將它們消滅！","","","","",0,1,0,4306107,41,46,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,"雷雨呼喚者——布朗格","關於布朗格有著很多種傳說，不過所有傳說中都毫無例外地強調它能夠召喚來雷雨。所以無論是否相信那些傳說，它的危險性是不可忽視的，一定要盡快消滅這一潛在的威脅！","","","","",0,1,0,4306118,41,46,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,"傳說的巨龍——佩利冬","近日一位偵察兵聲稱他在尼姆浮游遺跡中發現了巨龍的影子，造成了不小的恐慌。可是現在我們發現了，那只是把佩利冬誤認成了巨龍而已。不過佩利冬的威脅性也並不小，盡早消滅方能安心！","","","","",0,1,0,4322668,30,35,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,"瘋狂山脈","最近奧·哥摩羅火山地區的盜龍變得越來越狂暴，它們甚至開始對瞭望陣營地的士兵發起攻擊。無論這些盜龍是受到了什麼影響，它們都必須先讓腦子冷靜一下！","","","","",0,1,0,4306704,34,39,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,"128號廢棄實驗體","地靈族在一次實驗中犯下了一個錯誤，結果導致了128號實驗體的誕生。可是地靈族卻把這隻巨像兵廢棄了，他們聲稱這不是神所允許的產物。於是無主的巨像兵開始憎恨一切，這種潛在的威脅一定要扼殺在搖籃裡！","","","","",0,1,0,4322679,34,39,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,"營救補給部隊","黑渦團的一支補給部隊在向瞭望陣營地運輸補給物資的時候遭遇到地靈族偷襲，導致拉車的陸行鳥全部受傷無法繼續前進了，可是地靈族的進攻仍然沒有停止，迅速去救出那可憐的車夫！","","無助的車夫","","",0,4,0,4324006,34,39,0,8,0,0,60724,60504,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,"鋼之鍊金術士","第59團受施者畢閣是一位頗有造詣的地靈族鍊金術士，他將鍊金術利用到了培育礦妖蟲的技術中，並且取得了十分驚人的成果，這樣下去對我們會有非常大的威脅，一定要在他取得進展之前破壞他的研究！","","","","",0,1,0,4306150,48,51,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,"覺醒的石像——巴力德特","地靈族在一次挖掘作業中偶然發現了一尊奇怪的石像，不曾想這尊石像中竟然封印著古代的妖異，在經過了長年的睡眠之後，巴力德特再次甦醒了！","","","","",0,1,0,4323053,47,50,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,852517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,"土神的召喚者——第5團高級教士澤埠","第5團高級教士澤埠已經來到了武伽瑪羅武裝礦山，他正在為召喚土神泰坦做準備。一定要盡快破壞他們的計劃， 否則這片大地又將會陷入危機之中！","","","","",0,1,0,4514938,47,50,0,0,0,0,60722,60502,0,115,0,156,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,"森疾龍強襲","一群森疾龍向在萌芽池附近工作的園藝工發起了攻擊，雖然園藝工們暫時還沒有受到傷害，可是放任這群森疾龍不管可以說後患無窮，一定要盡早處理！","","","","",0,1,0,4321538,31,36,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,"以毒攻毒","雖然毒蘑菇通常都令人敬而遠之，但是在調配解毒藥時，這種毒蘑菇的孢子卻是不可或缺的，請立刻採集大量的毒蘑菇孢子交給負責調查的鬼哭隊隊員！","將獲得的毒蘑菇孢子交給鬼哭隊隊員","交納的毒蘑菇孢子數量","","",0,2,0,4326442,30,35,2001053,1,0,0,60723,60503,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,"魂靈火","人的生命總是會有意外終結的情況，這些可憐的靈魂不會回歸星球的生命循環中，只能無盡地在野外徘徊。盡早幫助它們得到超升吧！","","","","",0,1,0,4309238,31,36,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,"尋求真理","碩老樹冥想窟的法師們計劃針對巨像兵泛濫的情況展開調查，因此需要大量巨像兵的魂石作為樣本，請盡快收集巨像兵的魂石交給前來調查的法師！","將獲得的巨像兵的魂石交給不知名的法師","交納的巨像兵的魂石數量","","",0,2,0,4309303,33,38,2001056,1,0,0,60723,60503,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,"陰險的魔物——憎恨惡石","魔石精內部也並不總是團結一心的，有一種名為憎恨惡石的特異個體即使在種群內部也總是被孤立，原因就是它那暴躁而狡猾的性格。現在憎恨惡石已經跑到我們的管轄地來了，在它造成危害之前快去將它消滅！","","","","",0,1,0,4309352,43,48,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,"昔日之光","新葉妖精法納克希奧想要去回收同伴的遺物，這些枯萎的妖精曾經由於反對召喚拉姆而被同族所殺。雖然生命已逝，可他們的遺物永遠值得我們作為紀念！","將獲得的妖精族的遺物交給新葉法納克希奧","交納的妖精族的遺物數量","","",0,2,0,4322578,40,45,2001055,1,0,0,60723,60503,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,"摘花行動","妖精領為了增強周邊的防禦而放生過一批大口花，但是現在這群大口花出現了過量增殖的現象，嚴重影響了森林中的秩序，是時候做一下摘除行動了！","","","","",0,1,0,4322626,40,45,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
