key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
173,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"噓！現在正在執行偵察任務，<hex:02100103>別發出太大聲音啊，冒險者……<hex:02100103>暴露的話，可是會沒命的……","聽好了，這裡出現了帝國的先遣部隊。<hex:02100103>雖然不知道他們怎麼到這裡的……<hex:02100103>不過他們好像有什麼企圖，正在找什麼東西。","……但是，聽說這一帶有精煉妖精出沒。<hex:02100103>那些傢伙和帝國兵碰上的話，就要大亂了……<hex:02100103>必須先打倒帝國兵，避免他們之間的全面對決！你也來幫忙吧？","要幫忙嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","真的可以嗎？！<hex:02100103>謝謝，欠你個人情……","","也是……一個人無法進行突擊。<hex:02100103>我再觀察下雙方的情況，弄清他們的戰力吧……",""
174,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"啊，可靠的冒險者，你來得正是時候。<hex:02100103>我們得到情報，說是地靈軍試掘地有動靜。<hex:02100103>所以我們便來到此地偵察……","看來情報不假，試掘作業確實要開始了。<hex:02100103>趁那些傢伙現在還沒注意到我們，<hex:02100103>必須展開奇襲，阻礙他們的試掘作業！","可以的話，請你協助我們破壞地靈族的採掘工具，<hex:02100103>這也是向黑渦團打響名號的好機會啊。","要幫忙嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","你真的要放棄這個立功的好機會麼……",""
175,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"求求你幫幫我吧！<hex:02100103>我和女兒在行走途中，突然遭到了最後之民信徒的襲擊，<hex:02100103>現在我的女兒被拐走了！","那些傢伙帶著我的女兒往裡面跑了。<hex:02100103>啊，這樣下去女兒會變成「救世神」衛月的祭品！","仁慈勇敢的冒險者啊，請你幫幫我！<hex:02100103>請你一定要把我的女兒從最後之民手中救出來啊！","要幫忙嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","太感謝你了！<hex:02100103>我女兒應該就在裡面！","","什麼……<hex:02100103>這是為什麼……",""
176,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"請你從最後之民手中救出我的女兒！<hex:02100103>我女兒應該就在裡面！","","","","","","",""
177,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"求求你救救我！<hex:02100103>我是被最後之民抓來的。","","","","","","",""
178,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"感謝你的幫助！<hex:02100103>看來我還沒有被神明拋棄！","最後之民為了獻祭，硬是把我拐到了這裡。<hex:02100103>如果不打倒那些傢伙，恐怕以後還會發生這種事情。","所以，好心的冒險者啊，<hex:02100103>可以請你打倒他們嗎？<hex:02100103>他們要準備儀式，應該還會來這裡。","要和最後之民戰鬥嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","是嗎……真遺憾。",""
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"來，乖乖成為祭品吧！","","","","","","",""
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"……","","","","","","",""
181,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"我正在往瞭望陣營地運送物資，<hex:02100103>但運貨的陸行鳥受傷了……<hex:02100103>現在無法行動，進退不得。","而且這一帶有很多地靈族出沒，<hex:02100103>我又不能丟下陸行鳥，跑去求救。","現在只能推貨車了……<hex:02100103>可以的話，請你保護我們吧？","要幫忙嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","你給我記住了……",""
182,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"喂……那邊那個冒險者。<hex:02100103>你對自己的實力有自信嗎？<hex:02100103>有興趣一展身手嗎？","「金剛爪」奈寨德·夏來到了贊拉克側翼陣。<hex:02100103>那傢伙曾經好幾次與我們恆輝隊對抗，是個強敵。","現在那傢伙和一些小嘍囉就在這附近。<hex:02100103>這可是剷除他的絕好機會啊。<hex:02100103>怎麼樣？有興趣當一次刺客嗎？","要協助襲擊嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","這樣……你要是沒自信，那也沒辦法。<hex:02100103>正確認清自身實力也有助於你的成長。<hex:02100103>變得更強吧，冒險者，到那時再助我們一臂之力。",""
183,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"嗯？你也對自己的實力很有自信麼？<hex:02100103>那你就去贊拉克側翼陣吧。","現在，強敵「金剛爪」奈寨德·夏就在贊拉克側翼陣。<hex:02100103>剛才我已經委託有能力的冒險者去消滅他了。","不過，你也可以進去打倒他。<hex:02100103>只要有人能幹掉「金剛爪」奈寨德·夏，<hex:02100103>不管是誰我們都歡迎。","","","","",""
184,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"喂，冒險者。<hex:02100103>我們鬼哭隊正在研發具有強心效果的治療藥……<hex:02100103>現在需要幫手，你就來幫幫我們吧？","你可能覺得這不屬於鬼哭隊的職責，<hex:02100103>但我們鬼哭隊的任務不僅是對抗外敵。<hex:02100103>像這樣的工作也是很重要的……哎呀，跑題了。","總之……製作治療藥需要毒蘑菇孢子作為材料，<hex:02100103>你能幫忙收集嗎？<hex:02100103>因為現在正處於研發階段，量越多越好，拜託了！","要幫忙嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","你願意幫忙麼！<hex:02100103>這周圍應該就能採到毒蘑菇孢子……<hex:02100103>那就交給你了，拜託了！","","是麼……真可惜啊。<hex:02100103>我再去問問其他人吧。",""
185,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"毒蘑菇孢子真的有強心效果麼？<hex:02100103>……我一個士兵哪懂得那麼多啊。<hex:02100103>我也只是按上頭的指示，奉命收集而已。","","","","","","",""
186,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你找到毒蘑菇孢子了嗎？","","","","嗯，應該就是這個了吧？<hex:02100103>抱歉，其實我也沒見過實物。<hex:02100103>不過聽上頭的描述，應該就是這個了吧。","不，肯定就是這東西！不會錯的！<hex:02100103>請你再去收集點吧！","呃……原來你還沒找到啊。<hex:02100103>聽說毒蘑菇孢子對身體沒什麼好處。<hex:02100103>你找到後，快點交給我比較好。",""
187,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"有這麼多一定夠了吧！<hex:02100103>我差不多也要回部隊了，<hex:02100103>如果你還有毒蘑菇孢子就快點拿來給我吧！","","","","","","",""
188,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"啊，冒險者！<hex:02100103>你拿來毒蘑菇孢子了嗎？","","","","唔，這一定就是毒蘑菇孢子了。<hex:02100103>我還會在這裡呆一會兒。<hex:02100103>如果你還有的話，就拿來給我吧，拜託咯。","","你不是來交給我毒蘑菇孢子的嗎？<hex:02100103>你有的話，我很樂意收下的。<hex:02100103>不過，你處理那些東西時，可要小心點哦。",""
189,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"你好啊，冒險者。<hex:02100103>你知道一種叫做接雨草的植物嗎？<hex:02100103>那是生長在附近的一種像容器一樣的紅色植物。","接雨草的花蜜很容易招引蜜蜂！<hex:02100103>正好可以用來為葡萄田傳粉！","不過，因為蜂鳥也盯上了這種花蜜。<hex:02100103>弄得我沒辦法採蜜了。<hex:02100103>可以請你幫忙採蜜嗎？","要幫忙採集接雨草花蜜嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","大恩不言謝！<hex:02100103>哎呀，還好碰上了一個好心的冒險者。","","好吧，那我自己想辦法吧……<hex:02100103>祝你好運，冒險者。",""
190,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"請你去採集接雨草花蜜。<hex:02100103>哥布林族也盯上了花蜜，<hex:02100103>把那些傢伙消滅後，採蜜也會順利些。","","","","","","",""
191,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你採集來接雨草花蜜了嗎？","","","","對，就是這個，謝謝你！<hex:02100103>這種香味……一聞就知道是接雨草花蜜了！","","接雨草是長得很高的紅色花朵哦。",""
192,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"接雨草花蜜的數量已經足夠了。<hex:02100103>感覺都能聽到蜜蜂扇動翅膀的聲音了。","","","","","","",""
193,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你採集來接雨草花蜜了嗎？","","","","哇，謝謝你。<hex:02100103>沒想到你能採來這麼多。<hex:02100103>真是個可靠的冒險者啊，遇上你真好。","","這樣，沒關係的。<hex:02100103>量也已經足夠了。",""
194,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"你是冒險者嗎……<hex:02100103>你看看，道路上到處都是魔物……","出去時明明不是這樣啊。<hex:02100103>這樣我什麼時候才能回去……<hex:02100103>我才剛結婚，今天還想早點回去呢……","我說，如果你也順路的話，<hex:02100103>順便把這些魔物清理了吧？","要幫忙嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","噢，謝謝。<hex:02100103>這樣就能早點見到妻子了。","","什、什麼……<hex:02100103>你這是嫉妒我剛結婚嗎？",""
195,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"幫我消滅道路上的魔物吧！<hex:02100103>我都沒辦法回家了！","","","","","","",""
196,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"不好了 不好了！<hex:02100103>礦山裡 挖出來的石像 竟然動了！<hex:02100103>而且還 大鬧了一番！","太可怕了 現在都 不敢進礦山了！<hex:02100103>石像要是 離開礦山的話 就更不得了了。<hex:02100103>誰能 幫忙去 破壞掉石像啊！","","","","","",""
197,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"要是帝國兵和精煉妖精打了起來，<hex:02100103>戰況就會愈演愈烈……<hex:02100103>聽好了，現在優先攻擊帝國兵！","","","","","","",""
198,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"你是前來支援的冒險者吧？<hex:02100103>謝謝你，說實話……<hex:02100103>和下級巨人族戰鬥，讓我感到不安。","","","","","","",""
199,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"沒想到那些傢伙居然有奪取物資的智慧……","","","","","","",""
200,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"啊，好累啊。<hex:02100103>趕快收拾一下，去休息吧。","","","","","","",""
201,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"早點把貨物搬進去比較好。<hex:02100103>那些傢伙可能還會來。","","","","","","",""
202,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"哇啊！我還以為已經安全了……<hex:02100103>竟然追到了這裡！","","","","","","",""
203,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"可惡！煩人的下級巨人族！<hex:02100103>可是……現在我們這身裝備，什麼都幹不了啊。","","","","","","",""
204,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"隊長！感覺變冷了，<hex:02100103>今天就算了，先回去吧？","","","","","","",""
205,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"拜託你了，冒險者！<hex:02100103>現在只能靠你了！","","","","","","",""
206,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"喂，就看你的了。<hex:02100103>沒有你在的話，我們可就麻煩了。","","","","","","",""
207,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"這種時候的冒險者還真可靠啊。<hex:02100103>加油，幹掉那些傢伙！","","","","","","",""
208,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"先休息下吧。<hex:02100103>等後面的人跟上來後，再出發吧。","","","","","","",""
209,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"真是的，什麼情況啊，<hex:02100103>按道理應該追上來了啊。<hex:02100103>難道碰上什麼意外了？","","","","","","",""
210,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"救、救救我！<hex:02100103>我、我不想死啊！","","","","","","",""
211,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"啊！為什麼，為什麼會這樣！<hex:02100103>誰來救救我啊！","","","","","","",""
212,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"啊！真讓人著急！<hex:02100103>那種貨色三兩下就能解決了啊！","","","","","","",""
213,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"……這樣下去會兩敗俱傷，<hex:02100103>我被抓的事情應該就不會敗露了吧……","","","","","","",""
214,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"冒險者，您要加入到我們既歡慶熱鬧又詭異非凡的遊行中嗎？","遊行開始之後，「妖異的奇術師」會改變您的形象……<hex:02100103>接下來就是以變身後的形象去對觀光的市民們施加幸運的魔咒，<hex:02100103>呼呼……","您意下如何，願意加入到遊行的隊伍中，給人們帶去幸福和歡樂嗎？","要參加遊行嗎？","","","哦？真是遺憾……<hex:02100103>如果您改變了想法，請務必再來找我……<hex:02100103>呼呼……",""
215,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"セリフ1","セリフ2","セリフを話しますか？","","はい","","いいえ",""
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
